href,title
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/250084359.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 800 000 € - 4 pièces, 3 chambres, 88 m², 4ème étage"
https://www.bellesdemeures.com/249893145/detail.htm,"Appartement à vendre - Paris 16ème - 2 195 000 € - 7 pièces, 5 chambres, 222 m², RDC"
https://www.bellesdemeures.com/249692449/detail.htm,"Appartement à vendre - Paris 17ème - 1 095 000 € - 4 pièces, 2 chambres, 90,1 m², 6ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-16eme-75/auteuil-nord/249546857.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D53#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 16ème - 225 000 € - 1 pièce, 27,3 m², RDC"
https://www.bellesdemeures.com/249514759/detail.htm,"Appartement à vendre - Paris 17ème - 1 095 000 € - 3 pièces, 2 chambres, 90,1 m², 6ème étage"
https://www.bellesdemeures.com/249361173/detail.htm,"Appartement à vendre - Paris 16ème - 1 450 000 € - 4 pièces, 3 chambres, 81,7 m², Étage 7/7"
https://www.bellesdemeures.com/249355347/detail.htm,"Appartement à vendre - Paris 6ème - 2 300 000 € - 7 pièces, 5 chambres, 172,2 m², Étage 1/6"
https://www.bellesdemeures.com/249200491/detail.htm,"Appartement à vendre - Paris 7ème - 822 000 € - 3 pièces, 2 chambres, 52,2 m², Étage 2/6"
https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/249191095.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D54#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 18ème - 239 000 € - 2 pièces, 1 chambre, 30 m², 6 étages"
https://www.bellesdemeures.com/249128089/detail.htm,"Appartement à vendre - Paris 16ème - 1 120 000 € - 3 pièces, 2 chambres, 80,8 m², Étage 2/7"
https://www.bellesdemeures.com/249087397/detail.htm,"Appartement à vendre - Paris 8ème - 2 680 000 € - 6 pièces, 4 chambres, 200,6 m², Étage 3/6"
https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/249001905.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D54#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 20ème - 470 000 € - 2 pièces, 1 chambre, 50,5 m², Étage 1/1"
https://www.seloger.com/annonces/achat/appartement/paris-15eme-75/alleray-procession/248474409.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D54#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 15ème - 316 000 € - 1 pièce, 36,4 m², Étage 1/11"
https://www.bellesdemeures.com/248274017/detail.htm,"Appartement à vendre - Paris 7ème - 750 000 € - 3 pièces, 1 chambre, 49,1 m², 3ème étage"
https://www.seloger.com/annonces/achat/appartement/paris-17eme-75/courcelles-wagram/247276945.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D54#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 17ème - 400 000 € - 2 pièces, 1 chambre, 46 m², Étage 7/7"
https://www.seloger.com/annonces/achat/appartement/paris-14eme-75/raspail-montparnasse/247240895.htm?serp_view=list&search=distributionTypes%3DBuy%26locations%3DAD08FR31096%26page%3D54#ln=classified_search_results&m=classified_search_results_classified_classified_detail_XL,"Appartement à vendre - Paris 14ème - 400 000 € - 2 pièces, 1 chambre, 33 m², Étage 4/5"
